ID_DESTINO|TIPO_DESTINO|FECHA_LLAMADA|TOTAL_MINUTOS|TOTAL_LLAMADAS
0|MOVIL-VOZ|17/01/24|4|4
0|MOVIL-VOZ|17/01/24|4|4
494|MOVIL-VOZ|17/01/24|984567|547326
1002|MOVIL-VOZ|18/01/24|4278|2122
1002|MOVIL-SMS|18/01/24|4278|2122
1011|MOVIL-SMS|18/01/24|74|44
1022|MOVIL-VOZ|18/01/24|86389|35885
1049|MOVIL-VOZ|18/01/24|47026|22814
1059|MOVIL-VOZ|18/01/24|237025|104777
1060|MOVIL-VOZ|18/01/24|32056|16039
1061|MOVIL-SMS|18/01/24|1087|345
1066|MOVIL-SMS|18/01/24|12|6
1067|MOVIL-SMS|18/01/24|3|3
1067|MOVIL-SMS|18/01/24|3|3
1101|MOVIL-SMS|18/01/24|650|358
1101|MOVIL-SMS|18/01/24|650|358
1113|MOVIL-SMS|18/01/24|7|4
1115|MOVIL-SMS|18/01/24|12752|3882
1115|MOVIL-SMS|18/01/24|12752|3882
1122|MOVIL-SMS|18/01/24|27|16
0|MOVIL-VOZ|18/01/24|18|3
0|MOVIL-VOZ|18/01/24|18|3
2|MOVIL-VOZ|18/01/24|8701847|4130040
123|MOVIL-VOZ|18/01/24|3295|697
494|MOVIL-VOZ|18/01/24|910089|497244
494|MOVIL-VOZ|18/01/24|910089|497244
696|FIJO-VOZ|18/01/24|1055312|530436
696|FIJO-VOZ|18/01/24|1055312|530436
696|FIJO-VOZ|18/01/24|1055312|530436
696|FIJO-VOZ|18/01/24|1055312|530436
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
999|FIJO-VOZ|18/01/24|1348469|629776
1001|MOVIL-SMS|18/01/24|171175|88493
1001|MOVIL-SMS|18/01/24|171175|88493
1001|MOVIL-SMS|18/01/24|171175|88493
1011|FIJO-VOZ|18/01/24|74|44
1|FIJO-VOZ|19/01/24|1|1
1122|MOVIL-SMS|19/01/24|136|29
123|MOVIL-VOZ|19/01/24|3884|844
494|MOVIL-VOZ|19/01/24|851048|448370
494|MOVIL-VOZ|19/01/24|851048|448370
696|FIJO-VOZ|19/01/24|1064832|544320
696|FIJO-VOZ|19/01/24|1064832|544320
696|FIJO-VOZ|19/01/24|1064832|544320
696|FIJO-VOZ|19/01/24|1064832|544320
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
999|FIJO-VOZ|19/01/24|1349680|645930
1001|MOVIL-SMS|19/01/24|124858|65822
1001|MOVIL-SMS|19/01/24|124858|65822
1001|MOVIL-SMS|19/01/24|124858|65822
1002|MOVIL-SMS|19/01/24|2285|1253
1002|MOVIL-VOZ|19/01/24|2285|1253
1011|FIJO-VOZ|19/01/24|53|28
1011|MOVIL-SMS|19/01/24|53|28
1022|MOVIL-VOZ|19/01/24|85180|37141
1049|MOVIL-VOZ|19/01/24|47496|23375
1059|MOVIL-VOZ|19/01/24|241276|112956
1060|MOVIL-VOZ|19/01/24|30253|16221
1061|MOVIL-SMS|19/01/24|834|244
1066|MOVIL-SMS|19/01/24|72|36
1067|MOVIL-SMS|19/01/24|1|1
1067|MOVIL-SMS|19/01/24|1|1
1101|MOVIL-SMS|19/01/24|780|391
1101|MOVIL-SMS|19/01/24|780|391
1115|MOVIL-SMS|19/01/24|12321|3613
1115|MOVIL-SMS|19/01/24|12321|3613
2|MOVIL-VOZ|19/01/24|9108631|4558179
696|FIJO-VOZ|20/01/24|622550|320800
696|FIJO-VOZ|20/01/24|622550|320800
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
999|FIJO-VOZ|20/01/24|780811|393025
1001|MOVIL-SMS|20/01/24|123006|64157
1001|MOVIL-SMS|20/01/24|123006|64157
1001|MOVIL-SMS|20/01/24|123006|64157
1002|MOVIL-SMS|20/01/24|2882|1489
1002|MOVIL-VOZ|20/01/24|2882|1489
1011|FIJO-VOZ|20/01/24|23|4
1011|MOVIL-SMS|20/01/24|23|4
1022|MOVIL-VOZ|20/01/24|45516|21549
1049|MOVIL-VOZ|20/01/24|32827|15836
1059|MOVIL-VOZ|20/01/24|142115|69775
1060|MOVIL-VOZ|20/01/24|17926|9853
1061|MOVIL-SMS|20/01/24|219|106
1066|MOVIL-SMS|20/01/24|444|222
1101|MOVIL-SMS|20/01/24|396|236
1101|MOVIL-SMS|20/01/24|396|236
1115|MOVIL-SMS|20/01/24|5425|2087
1115|MOVIL-SMS|20/01/24|5425|2087
1122|MOVIL-SMS|20/01/24|54|11
2|MOVIL-VOZ|20/01/24|5307402|2773704
123|MOVIL-VOZ|20/01/24|1115|308
494|MOVIL-VOZ|20/01/24|554561|302924
494|MOVIL-VOZ|20/01/24|554561|302924
696|FIJO-VOZ|20/01/24|622550|320800
696|FIJO-VOZ|20/01/24|622550|320800
999|FIJO-VOZ|20/01/24|780811|393025
1049|MOVIL-VOZ|21/01/24|17952|7298
1022|MOVIL-VOZ|21/01/24|22745|8263
1060|MOVIL-VOZ|21/01/24|9737|3486
1061|MOVIL-SMS|21/01/24|231|67
1066|MOVIL-SMS|21/01/24|1680|840
1101|MOVIL-SMS|21/01/24|160|67
1101|MOVIL-SMS|21/01/24|160|67
1115|MOVIL-SMS|21/01/24|2145|881
1115|MOVIL-SMS|21/01/24|2145|881
1122|MOVIL-SMS|21/01/24|12|6
0|MOVIL-VOZ|21/01/24|1|1
0|MOVIL-VOZ|21/01/24|1|1
2|MOVIL-VOZ|21/01/24|2478088|977904
123|MOVIL-VOZ|21/01/24|361|129
494|MOVIL-VOZ|21/01/24|232411|96472
494|MOVIL-VOZ|21/01/24|232411|96472
696|FIJO-VOZ|21/01/24|317072|121698
696|FIJO-VOZ|21/01/24|317072|121698
696|FIJO-VOZ|21/01/24|317072|121698
696|FIJO-VOZ|21/01/24|317072|121698
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
999|FIJO-VOZ|21/01/24|357943|137064
1001|MOVIL-SMS|21/01/24|100949|52180
1001|MOVIL-SMS|21/01/24|100949|52180
1001|MOVIL-SMS|21/01/24|100949|52180
1002|MOVIL-SMS|21/01/24|3797|1871
1002|MOVIL-VOZ|21/01/24|3797|1871
1059|MOVIL-VOZ|21/01/24|72038|26240
2|MOVIL-VOZ|22/01/24|9875728|4857018
1122|MOVIL-SMS|22/01/24|105|27
494|MOVIL-VOZ|22/01/24|879920|457411
494|MOVIL-VOZ|22/01/24|879920|457411
696|FIJO-VOZ|22/01/24|1162438|559784
696|FIJO-VOZ|22/01/24|1162438|559784
696|FIJO-VOZ|22/01/24|1162438|559784
696|FIJO-VOZ|22/01/24|1162438|559784
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
999|FIJO-VOZ|22/01/24|1440176|663365
1001|MOVIL-SMS|22/01/24|144676|76097
1001|MOVIL-SMS|22/01/24|144676|76097
1001|MOVIL-SMS|22/01/24|144676|76097
1002|MOVIL-SMS|22/01/24|3549|1941
1002|MOVIL-VOZ|22/01/24|3549|1941
1011|FIJO-VOZ|22/01/24|59|35
1011|MOVIL-SMS|22/01/24|59|35
1022|MOVIL-VOZ|22/01/24|97726|40880
1049|MOVIL-VOZ|22/01/24|51777|23780
1059|MOVIL-VOZ|22/01/24|273487|126822
1060|MOVIL-VOZ|22/01/24|35534|18239
1061|MOVIL-SMS|22/01/24|619|259
1066|MOVIL-SMS|22/01/24|1626|813
1067|MOVIL-SMS|22/01/24|3|3
1067|MOVIL-SMS|22/01/24|3|3
1101|MOVIL-SMS|22/01/24|975|395
1101|MOVIL-SMS|22/01/24|975|395
1113|MOVIL-SMS|22/01/24|20|10
1115|MOVIL-SMS|22/01/24|13757|3652
1115|MOVIL-SMS|22/01/24|13757|3652
123|MOVIL-VOZ|22/01/24|4899|1015
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
1001|MOVIL-SMS|23/01/24|153308|81242
1001|MOVIL-SMS|23/01/24|153308|81242
1001|MOVIL-SMS|23/01/24|153308|81242
1002|MOVIL-SMS|23/01/24|4437|2286
1002|MOVIL-VOZ|23/01/24|4437|2286
1011|FIJO-VOZ|23/01/24|19|10
1011|MOVIL-SMS|23/01/24|19|10
1022|MOVIL-VOZ|23/01/24|89402|36892
1049|MOVIL-VOZ|23/01/24|54722|25443
1059|MOVIL-VOZ|23/01/24|264984|123070
1060|MOVIL-VOZ|23/01/24|35183|17909
1061|MOVIL-SMS|23/01/24|792|252
1066|MOVIL-SMS|23/01/24|1598|799
1067|MOVIL-SMS|23/01/24|6|6
1067|MOVIL-SMS|23/01/24|6|6
1101|MOVIL-SMS|23/01/24|856|331
1101|MOVIL-SMS|23/01/24|856|331
1113|MOVIL-SMS|23/01/24|8|4
1115|MOVIL-SMS|23/01/24|13847|3835
1115|MOVIL-SMS|23/01/24|13847|3835
1122|MOVIL-SMS|23/01/24|75|22
0|MOVIL-VOZ|23/01/24|33|3
0|MOVIL-VOZ|23/01/24|33|3
2|MOVIL-VOZ|23/01/24|9806578|4747740
123|MOVIL-VOZ|23/01/24|4936|913
494|MOVIL-VOZ|23/01/24|906266|465786
494|MOVIL-VOZ|23/01/24|906266|465786
696|FIJO-VOZ|23/01/24|1175458|583020
696|FIJO-VOZ|23/01/24|1175458|583020
696|FIJO-VOZ|23/01/24|1175458|583020
696|FIJO-VOZ|23/01/24|1175458|583020
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
999|FIJO-VOZ|23/01/24|1440723|649814
1115|MOVIL-SMS|24/01/24|15238|4277
1101|MOVIL-SMS|24/01/24|1127|469
1122|MOVIL-SMS|24/01/24|97|29
2|MOVIL-VOZ|24/01/24|10838803|5266084
123|MOVIL-VOZ|24/01/24|4136|1143
494|MOVIL-VOZ|24/01/24|1012508|527427
494|MOVIL-VOZ|24/01/24|1012508|527427
696|FIJO-VOZ|24/01/24|1407058|681566
696|FIJO-VOZ|24/01/24|1407058|681566
696|FIJO-VOZ|24/01/24|1407058|681566
696|FIJO-VOZ|24/01/24|1407058|681566
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
999|FIJO-VOZ|24/01/24|1560138|715597
1001|MOVIL-SMS|24/01/24|188439|97766
1001|MOVIL-SMS|24/01/24|188439|97766
1001|MOVIL-SMS|24/01/24|188439|97766
1002|MOVIL-SMS|24/01/24|3432|1890
1002|MOVIL-VOZ|24/01/24|3432|1890
1011|FIJO-VOZ|24/01/24|85|29
1011|MOVIL-SMS|24/01/24|85|29
1022|MOVIL-VOZ|24/01/24|103432|42118
1049|MOVIL-VOZ|24/01/24|58084|27092
1059|MOVIL-VOZ|24/01/24|294073|135791
1060|MOVIL-VOZ|24/01/24|39171|20042
1061|MOVIL-SMS|24/01/24|999|369
1066|MOVIL-SMS|24/01/24|840|420
1067|MOVIL-SMS|24/01/24|1|1
1067|MOVIL-SMS|24/01/24|1|1
1101|MOVIL-SMS|24/01/24|1127|469
1115|MOVIL-SMS|24/01/24|15238|4277
2|MOVIL-VOZ|25/01/24|10487454|4987662
1122|MOVIL-SMS|25/01/24|57|11
494|MOVIL-VOZ|25/01/24|1048501|554362
494|MOVIL-VOZ|25/01/24|1048501|554362
696|FIJO-VOZ|25/01/24|1332800|622340
696|FIJO-VOZ|25/01/24|1332800|622340
696|FIJO-VOZ|25/01/24|1332800|622340
696|FIJO-VOZ|25/01/24|1332800|622340
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
999|FIJO-VOZ|25/01/24|1533986|673682
1001|MOVIL-SMS|25/01/24|202208|104526
1001|MOVIL-SMS|25/01/24|202208|104526
1001|MOVIL-SMS|25/01/24|202208|104526
1002|MOVIL-SMS|25/01/24|3953|2081
1002|MOVIL-VOZ|25/01/24|3953|2081
1011|FIJO-VOZ|25/01/24|76|32
1011|MOVIL-SMS|25/01/24|76|32
1022|MOVIL-VOZ|25/01/24|104463|42920
1049|MOVIL-VOZ|25/01/24|57889|26101
1059|MOVIL-VOZ|25/01/24|286672|129187
1060|MOVIL-VOZ|25/01/24|37601|19349
1061|MOVIL-SMS|25/01/24|905|367
1066|MOVIL-SMS|25/01/24|1542|771
1067|MOVIL-SMS|25/01/24|14|7
1067|MOVIL-SMS|25/01/24|14|7
1101|MOVIL-SMS|25/01/24|1052|430
1101|MOVIL-SMS|25/01/24|1052|430
1113|MOVIL-SMS|25/01/24|2|1
1115|MOVIL-SMS|25/01/24|14396|4241
1115|MOVIL-SMS|25/01/24|14396|4241
123|MOVIL-VOZ|25/01/24|4116|1011
1001|MOVIL-SMS|26/01/24|142743|74694
999|FIJO-VOZ|26/01/24|1463768|662924
1001|MOVIL-SMS|26/01/24|142743|74694
1002|MOVIL-SMS|26/01/24|2660|1407
1002|MOVIL-VOZ|26/01/24|2660|1407
1011|FIJO-VOZ|26/01/24|25|25
1011|MOVIL-SMS|26/01/24|25|25
1022|MOVIL-VOZ|26/01/24|97469|41485
1049|MOVIL-VOZ|26/01/24|53286|24624
1059|MOVIL-VOZ|26/01/24|264324|119993
1060|MOVIL-VOZ|26/01/24|38154|19940
1061|MOVIL-SMS|26/01/24|1126|338
1066|MOVIL-SMS|26/01/24|114|57
1101|MOVIL-SMS|26/01/24|802|401
1101|MOVIL-SMS|26/01/24|802|401
1113|MOVIL-SMS|26/01/24|12|6
1115|MOVIL-SMS|26/01/24|15887|4207
1115|MOVIL-SMS|26/01/24|15887|4207
1122|MOVIL-SMS|26/01/24|276|37
0|MOVIL-VOZ|26/01/24|4|4
0|MOVIL-VOZ|26/01/24|4|4
2|MOVIL-VOZ|26/01/24|9929096|4840590
123|MOVIL-VOZ|26/01/24|3965|1153
494|MOVIL-VOZ|26/01/24|992788|528481
494|MOVIL-VOZ|26/01/24|992788|528481
696|FIJO-VOZ|26/01/24|1276878|618220
696|FIJO-VOZ|26/01/24|1276878|618220
696|FIJO-VOZ|26/01/24|1276878|618220
696|FIJO-VOZ|26/01/24|1276878|618220
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
999|FIJO-VOZ|26/01/24|1463768|662924
1001|MOVIL-SMS|26/01/24|142743|74694
2|MOVIL-VOZ|27/01/24|7001370|3481767
1002|MOVIL-VOZ|27/01/24|2010|1113
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
999|FIJO-VOZ|27/01/24|1016466|471804
1022|MOVIL-VOZ|27/01/24|61155|27975
1049|MOVIL-VOZ|27/01/24|43191|19452
1060|MOVIL-VOZ|27/01/24|23202|13101
1115|MOVIL-SMS|27/01/24|7833|2955
1115|MOVIL-SMS|27/01/24|7833|2955
1001|MOVIL-SMS|27/01/24|147333|77199
1001|MOVIL-SMS|27/01/24|147333|77199
1001|MOVIL-SMS|27/01/24|147333|77199
1101|MOVIL-SMS|27/01/24|789|270
1101|MOVIL-SMS|27/01/24|789|270
1067|MOVIL-SMS|27/01/24|12|6
1067|MOVIL-SMS|27/01/24|12|6
1061|MOVIL-SMS|27/01/24|327|156
1122|MOVIL-SMS|27/01/24|3|3
1011|FIJO-VOZ|27/01/24|27|21
1011|MOVIL-SMS|27/01/24|27|21
696|FIJO-VOZ|27/01/24|1024682|472918
696|FIJO-VOZ|27/01/24|1024682|472918
696|FIJO-VOZ|27/01/24|1024682|472918
696|FIJO-VOZ|27/01/24|1024682|472918
1059|MOVIL-VOZ|27/01/24|182808|83724
494|MOVIL-VOZ|27/01/24|748962|406419
494|MOVIL-VOZ|27/01/24|748962|406419
1002|MOVIL-SMS|27/01/24|2010|1113
123|MOVIL-VOZ|27/01/24|1629|540
1049|MOVIL-VOZ|28/01/24|22140|8166
1061|MOVIL-SMS|28/01/24|540|66
696|FIJO-VOZ|28/01/24|489426|170310
696|FIJO-VOZ|28/01/24|489426|170310
696|FIJO-VOZ|28/01/24|489426|170310
1001|MOVIL-SMS|28/01/24|70224|37416
1001|MOVIL-SMS|28/01/24|70224|37416
1001|MOVIL-SMS|28/01/24|70224|37416
2|MOVIL-VOZ|28/01/24|3116979|1185744
1101|MOVIL-SMS|28/01/24|216|129
1101|MOVIL-SMS|28/01/24|216|129
1002|MOVIL-SMS|28/01/24|930|504
1002|MOVIL-VOZ|28/01/24|930|504
1059|MOVIL-VOZ|28/01/24|86805|29091
123|MOVIL-VOZ|28/01/24|723|234
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
999|FIJO-VOZ|28/01/24|474492|173730
1115|MOVIL-SMS|28/01/24|2463|981
1115|MOVIL-SMS|28/01/24|2463|981
1011|FIJO-VOZ|28/01/24|6|6
1011|MOVIL-SMS|28/01/24|6|6
1122|MOVIL-SMS|28/01/24|3|3
494|MOVIL-VOZ|28/01/24|281451|109269
494|MOVIL-VOZ|28/01/24|281451|109269
1022|MOVIL-VOZ|28/01/24|25233|9657
1060|MOVIL-VOZ|28/01/24|9546|3690
696|FIJO-VOZ|28/01/24|489426|170310
494|MOVIL-VOZ|29/01/24|1112814|527451
999|FIJO-VOZ|29/01/24|1890183|825636
1011|FIJO-VOZ|29/01/24|39|24
1011|MOVIL-SMS|29/01/24|39|24
1061|MOVIL-SMS|29/01/24|954|339
1101|MOVIL-SMS|29/01/24|1545|651
1101|MOVIL-SMS|29/01/24|1545|651
999|FIJO-VOZ|29/01/24|1890183|825636
999|FIJO-VOZ|29/01/24|1890183|825636
999|FIJO-VOZ|29/01/24|1890183|825636
999|FIJO-VOZ|29/01/24|1890183|825636
999|FIJO-VOZ|29/01/24|1890183|825636
999|FIJO-VOZ|29/01/24|1890183|825636
999|FIJO-VOZ|29/01/24|1890183|825636
999|FIJO-VOZ|29/01/24|1890183|825636
0|MOVIL-VOZ|29/01/24|3|3
0|MOVIL-VOZ|29/01/24|3|3
1066|MOVIL-SMS|29/01/24|294|147
2|MOVIL-VOZ|29/01/24|12214788|5702517
1002|MOVIL-SMS|29/01/24|3786|1917
1002|MOVIL-VOZ|29/01/24|3786|1917
1059|MOVIL-VOZ|29/01/24|336900|142869
1049|MOVIL-VOZ|29/01/24|73158|34278
123|MOVIL-VOZ|29/01/24|5202|1197
1060|MOVIL-VOZ|29/01/24|44916|21075
1022|MOVIL-VOZ|29/01/24|124608|49233
696|FIJO-VOZ|29/01/24|1846862|845098
696|FIJO-VOZ|29/01/24|1846862|845098
696|FIJO-VOZ|29/01/24|1846862|845098
696|FIJO-VOZ|29/01/24|1846862|845098
1067|MOVIL-SMS|29/01/24|108|30
1067|MOVIL-SMS|29/01/24|108|30
494|MOVIL-VOZ|29/01/24|1112814|527451
1115|MOVIL-SMS|29/01/24|21501|5316
1115|MOVIL-SMS|29/01/24|21501|5316
1001|MOVIL-SMS|29/01/24|198078|103680
1001|MOVIL-SMS|29/01/24|198078|103680
1001|MOVIL-SMS|29/01/24|198078|103680
999|FIJO-VOZ|29/01/24|1890183|825636
999|FIJO-VOZ|29/01/24|1890183|825636
1122|MOVIL-SMS|29/01/24|105|39
1067|MOVIL-SMS|30/01/24|186|6
1061|MOVIL-SMS|30/01/24|1071|375
1066|MOVIL-SMS|30/01/24|1662|831
123|MOVIL-VOZ|30/01/24|5049|1146
1002|MOVIL-SMS|30/01/24|3930|2124
1002|MOVIL-VOZ|30/01/24|3930|2124
1059|MOVIL-VOZ|30/01/24|348051|157443
1060|MOVIL-VOZ|30/01/24|45405|21297
2|MOVIL-VOZ|30/01/24|13241013|6354963
1011|FIJO-VOZ|30/01/24|72|36
1011|MOVIL-SMS|30/01/24|72|36
1101|MOVIL-SMS|30/01/24|1005|447
1101|MOVIL-SMS|30/01/24|1005|447
1022|MOVIL-VOZ|30/01/24|129102|49173
1122|MOVIL-SMS|30/01/24|42|15
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
999|FIJO-VOZ|30/01/24|1956171|876054
1001|MOVIL-SMS|30/01/24|217899|113916
1001|MOVIL-SMS|30/01/24|217899|113916
1001|MOVIL-SMS|30/01/24|217899|113916
494|MOVIL-VOZ|30/01/24|1101456|530922
494|MOVIL-VOZ|30/01/24|1101456|530922
1049|MOVIL-VOZ|30/01/24|74472|37110
696|FIJO-VOZ|30/01/24|1935208|917346
696|FIJO-VOZ|30/01/24|1935208|917346
696|FIJO-VOZ|30/01/24|1935208|917346
696|FIJO-VOZ|30/01/24|1935208|917346
1113|MOVIL-SMS|30/01/24|42|21
0|MOVIL-VOZ|30/01/24|9|3
0|MOVIL-VOZ|30/01/24|9|3
1115|MOVIL-SMS|30/01/24|18933|5268
1115|MOVIL-SMS|30/01/24|18933|5268
1067|MOVIL-SMS|30/01/24|186|6
696|FIJO-VOZ|31/01/24|1903846|901626
123|MOVIL-VOZ|31/01/24|6192|1272
1115|MOVIL-SMS|31/01/24|21918|6033
1115|MOVIL-SMS|31/01/24|21918|6033
1061|MOVIL-SMS|31/01/24|966|387
494|MOVIL-VOZ|31/01/24|1142661|574473
494|MOVIL-VOZ|31/01/24|1142661|574473
2|MOVIL-VOZ|31/01/24|13548087|6740160
1049|MOVIL-VOZ|31/01/24|73203|34947
1011|FIJO-VOZ|31/01/24|81|30
1011|MOVIL-SMS|31/01/24|81|30
1122|MOVIL-SMS|31/01/24|18|12
1066|MOVIL-SMS|31/01/24|1614|807
1101|MOVIL-SMS|31/01/24|1104|468
1101|MOVIL-SMS|31/01/24|1104|468
1022|MOVIL-VOZ|31/01/24|123504|48993
1059|MOVIL-VOZ|31/01/24|363270|168432
1001|MOVIL-SMS|31/01/24|281241|146451
1001|MOVIL-SMS|31/01/24|281241|146451
1001|MOVIL-SMS|31/01/24|281241|146451
1060|MOVIL-VOZ|31/01/24|44721|22707
1002|MOVIL-SMS|31/01/24|4530|2469
1002|MOVIL-VOZ|31/01/24|4530|2469
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
999|FIJO-VOZ|31/01/24|1956981|893064
696|FIJO-VOZ|31/01/24|1903846|901626
696|FIJO-VOZ|31/01/24|1903846|901626
696|FIJO-VOZ|31/01/24|1903846|901626
1112|MOVIL-SMS|01/02/24|6|3
999|FIJO-VOZ|01/02/24|1755648|735474
696|FIJO-VOZ|01/02/24|1685840|725396
696|FIJO-VOZ|01/02/24|1685840|725396
696|FIJO-VOZ|01/02/24|1685840|725396
1115|MOVIL-SMS|01/02/24|19290|5076
1115|MOVIL-SMS|01/02/24|19290|5076
1049|MOVIL-VOZ|01/02/24|67578|29268
1002|MOVIL-SMS|01/02/24|3744|1983
1002|MOVIL-VOZ|01/02/24|3744|1983
1060|MOVIL-VOZ|01/02/24|42915|19926
